sc,LocId,component,net_present_kwh,npc_usd,component_lcoc_usd_per_kwh
22,dwpt_445,infrastructure,0.00003520979352920167,1.8541688542803197e-6,0.05266060003284433
22,dwpt_452,energy,4235421.983760767,129455.67293364507,0.030564999999999346
22,dwpt_452,flatDmd,4235421.983760767,428156.2779751086,0.10108940257115417
22,dwpt_452,grid upgrades,4235421.983760767,103609.5672976376,0.024462631514614596
22,dwpt_452,infrastructure,4235421.983760767,245573.86039683956,0.05798096655738342
22,dwpt_461,energy,8396901.417470086,256651.29182497328,0.03056500000000001
22,dwpt_461,flatDmd,8396901.417470086,588020.8479751527,0.07002831386727394
22,dwpt_461,grid upgrades,8396901.417470086,665105.0896779392,0.07920839564629896
22,dwpt_461,infrastructure,8396901.417470086,439256.8532038693,0.05231177923441831
22,dwpt_564,energy,21350045.380072765,652564.1370419221,0.030564999999999908
22,dwpt_564,flatDmd,21350045.380072765,1556832.164202354,0.07291938431453807
22,dwpt_564,grid upgrades,21350045.380072765,120326.572369796,0.005635893049768586
22,dwpt_564,infrastructure,21350045.380072765,1128623.5717621145,0.05286281840016716
22,stn_100_South_Ogden,energy,60731638.447536945,1856262.529148971,0.03056500000000007
22,stn_100_South_Ogden,flatDmd,60731638.447536945,1070390.6949377481,0.01762492701168281
22,stn_100_South_Ogden,grid upgrades,60731638.447536945,264424.13982429804,0.00435397671763328
22,stn_100_South_Ogden,infrastructure,60731638.447536945,1799999.999999961,0.02963858782691812
22,stn_102_Riverton,energy,26856563.232314374,820870.8551957106,0.030565000000000807
22,stn_102_Riverton,flatDmd,26856563.232314374,445834.33457312436,0.01660057285500653
22,stn_102_Riverton,grid upgrades,26856563.232314374,114330.92338655383,0.004257094342175118
22,stn_102_Riverton,infrastructure,26856563.232314374,749727.932078369,0.02791600420325862
22,stn_103_Cottonwood_Heights,energy,105061348.44997245,3211200.1153734373,0.03056500000000028
22,stn_103_Cottonwood_Heights,flatDmd,105061348.44997245,2216898.4040074195,0.021100989438214285
22,stn_103_Cottonwood_Heights,grid upgrades,105061348.44997245,580764.5378787337,0.005527861068290772
22,stn_103_Cottonwood_Heights,infrastructure,105061348.44997245,3728000.575944228,0.035484035098972744
22,stn_109_Hooper,energy,6282976.941974499,192039.19023145034,0.030564999999999964
22,stn_109_Hooper,flatDmd,6282976.941974499,140386.07140742082,0.022343878181304108
22,stn_109_Hooper,grid upgrades,6282976.941974499,9936.836325383108,0.0015815490677672838
22,stn_109_Hooper,infrastructure,6282976.941974499,236077.28442374791,0.03757411281371945
22,stn_112_Sunset,energy,490067981.0576476,14978927.841026966,0.030564999999999933
22,stn_112_Sunset,flatDmd,490067981.0576476,7996607.587748901,0.016317343505060058
22,stn_112_Sunset,grid upgrades,490067981.0576476,2324098.3881367254,0.004742399989325843
22,stn_112_Sunset,infrastructure,490067981.0576476,17466358.899698313,0.03564068573099395
22,stn_115_Clearfield,energy,314097911.2895675,9891568.77313895,0.03149199156571243
22,stn_115_Clearfield,flatDmd,314097911.2895675,6229599.480748045,0.019833304383246805
22,stn_115_Clearfield,infrastructure,314097911.2895675,10475874.947696906,0.03335225918786571
22,stn_115_Clearfield,timevarDmd,314097911.2895675,906249.4091264344,0.002885244939725057
22,stn_117_Draper,energy,148668653.5931285,5058888.304947272,0.03402794188741543
22,stn_117_Draper,flatDmd,148668653.5931285,2805829.6915892223,0.01887304165186109
22,stn_117_Draper,grid upgrades,148668653.5931285,568714.3325729554,0.003825381604177261
22,stn_117_Draper,infrastructure,148668653.5931285,4718364.489476636,0.0317374535615941
22,stn_117_Draper,timevarDmd,148668653.5931285,1630164.9333756526,0.010965088429717234
22,stn_122_West_Bountiful,energy,508650054.78582644,15546888.924528822,0.03056500000000007
22,stn_122_West_Bountiful,flatDmd,508650054.78582644,8280074.234953556,0.016278528149259685
22,stn_122_West_Bountiful,grid upgrades,508650054.78582644,2425445.7605806477,0.004768397718155977
22,stn_122_West_Bountiful,infrastructure,508650054.78582644,16517864.666515222,0.0324739268404685
22,stn_124_Washington_Terrace,energy,110896626.85282539,3389555.3997565983,0.03056499999999991
22,stn_124_Washington_Terrace,flatDmd,110896626.85282539,2296701.929644074,0.02071029565842524
22,stn_124_Washington_Terrace,grid upgrades,110896626.85282539,627622.8350385809,0.005659530437039533
22,stn_124_Washington_Terrace,infrastructure,110896626.85282539,3907861.9801284396,0.035238781295978405
22,stn_126_Harrisville,energy,80467385.90797797,2459485.6502773566,0.030565000000000123
22,stn_126_Harrisville,flatDmd,80467385.90797797,1070390.6949377249,0.013302168112703665
22,stn_126_Harrisville,grid upgrades,80467385.90797797,348942.0320608303,0.004336440510940399
22,stn_126_Harrisville,infrastructure,80467385.90797797,2246353.8722441075,0.027916327178976894
22,stn_131_Millcreek,energy,299453702.1992703,9161293.688516458,0.030593355905214725
22,stn_131_Millcreek,flatDmd,299453702.1992703,4469372.955734035,0.014925088328879328
22,stn_131_Millcreek,grid upgrades,299453702.1992703,1312595.6366071561,0.00438330074721766
22,stn_131_Millcreek,infrastructure,299453702.1992703,15559630.061280953,0.05196005241213167
22,stn_131_Millcreek,timevarDmd,299453702.1992703,81883.06828285483,0.000273441495902315
22,stn_132_Syracuse,energy,139909534.21124923,4276334.913166783,0.030564999999999645
22,stn_132_Syracuse,flatDmd,139909534.21124923,1888376.220807865,0.013497123205031962
22,stn_132_Syracuse,grid upgrades,139909534.21124923,450572.0146068948,0.003220452538470871
22,stn_132_Syracuse,infrastructure,139909534.21124923,3175548.155948577,0.02269715337021865
22,stn_136_Provo,energy,169452553.4134592,5273645.241054023,0.031121662877433807
22,stn_136_Provo,flatDmd,169452553.4134592,3207507.267042707,0.018928645230954323
22,stn_136_Provo,grid upgrades,169452553.4134592,660742.1564011456,0.0038992753020897497
22,stn_136_Provo,infrastructure,169452553.4134592,5393837.136273427,0.03183095815093812
22,stn_136_Provo,timevarDmd,169452553.4134592,1017206.6784743941,0.006002899678899733
22,stn_137_Lindon,energy,60741970.01338357,1901529.599854185,0.03130503668937988
22,stn_137_Lindon,flatDmd,60741970.01338357,1070390.6949377717,0.017621929198245092
22,stn_137_Lindon,grid upgrades,60741970.01338357,268441.3186415583,0.004419371294385271
22,stn_137_Lindon,infrastructure,60741970.01338357,2286899.730842067,0.03764941654572915
22,stn_137_Lindon,timevarDmd,60741970.01338357,569243.5136303535,0.009371502331994326
22,stn_141_Kaysville,energy,160407698.194937,4902861.295328251,0.030565000000000012
22,stn_141_Kaysville,flatDmd,160407698.194937,2224034.039298196,0.013864883445901812
22,stn_141_Kaysville,grid upgrades,160407698.194937,758209.3037857645,0.004726763816935664
22,stn_141_Kaysville,infrastructure,160407698.194937,5262803.840662154,0.03280892313700856
22,stn_143_Clinton,energy,26978328.342309907,824592.6057827247,0.030565000000000828
22,stn_143_Clinton,flatDmd,26978328.342309907,233335.10782574725,0.008648983171422433
22,stn_143_Clinton,grid upgrades,26978328.342309907,50978.00981018973,0.0018895911252678065
22,stn_143_Clinton,infrastructure,26978328.342309907,392383.0766398455,0.01454438064735368
22,stn_147_South_Salt_Lake,energy,137297332.0773296,4934108.547149913,0.03593739566891867
22,stn_147_South_Salt_Lake,flatDmd,137297332.0773296,4383764.432802799,0.03192898482786063
22,stn_147_South_Salt_Lake,grid upgrades,137297332.0773296,1211293.3420439775,0.008822409902049255
22,stn_147_South_Salt_Lake,infrastructure,137297332.0773296,7371865.260379321,0.05369270581475891
22,stn_147_South_Salt_Lake,timevarDmd,137297332.0773296,1907155.034886753,0.013890692601459956
22,stn_14_Taylorsville,energy,79970260.62316833,2444291.015947164,0.0305650000000003
22,stn_14_Taylorsville,flatDmd,79970260.62316833,1408535.3537431194,0.017613239506375323
22,stn_14_Taylorsville,grid upgrades,79970260.62316833,384830.7900205298,0.004812173763368226
22,stn_14_Taylorsville,infrastructure,79970260.62316833,2672667.7023588023,0.03342077019046876
22,stn_151_North_Salt_Lake,energy,706581005.5159541,24990225.495487105,0.03536781388177699
22,stn_151_North_Salt_Lake,flatDmd,706581005.5159541,14237472.720641904,0.02014980958941222
22,stn_151_North_Salt_Lake,grid upgrades,706581005.5159541,3404245.025779582,0.0048179118872488805
22,stn_151_North_Salt_Lake,infrastructure,706581005.5159541,23942146.562330972,0.03388450351116943
22,stn_151_North_Salt_Lake,timevarDmd,706581005.5159541,9341591.424723212,0.013220835759520405
22,stn_157_Farmington,energy,20874075.997204263,638016.1328545585,0.03056500000000049
22,stn_157_Farmington,flatDmd,20874075.997204263,294505.2555435056,0.014108660693912856
22,stn_157_Farmington,infrastructure,20874075.997204263,495248.56903686805,0.02372553252671871
22,stn_160_Bountiful,energy,15950835.809869358,487537.29652865045,0.030564999999999592
22,stn_160_Bountiful,flatDmd,15950835.809869358,226150.9280106445,0.014177998614387137
22,stn_160_Bountiful,grid upgrades,15950835.809869358,63383.65862488896,0.003973688863731592
22,stn_160_Bountiful,infrastructure,15950835.809869358,380301.95174933365,0.023842133182389546
22,stn_167_West_Valley_City,energy,3733626282.90746,132864118.23992923,0.03558581072995471
22,stn_167_West_Valley_City,flatDmd,3733626282.90746,89406210.43893462,0.023946213055183435
22,stn_167_West_Valley_City,grid upgrades,3733626282.90746,25031923.27245895,0.006704453358670385
22,stn_167_West_Valley_City,infrastructure,3733626282.90746,150348073.4195267,0.04026864555454308
22,stn_167_West_Valley_City,timevarDmd,3733626282.90746,51197889.03809159,0.01371264426556978
22,stn_172_Santaquin,energy,153327495.41340187,4686454.897310621,0.030564999999999953
22,stn_172_Santaquin,flatDmd,153327495.41340187,1912076.3179099811,0.012470537738548702
22,stn_172_Santaquin,grid upgrades,153327495.41340187,679585.0880523636,0.004432245411823007
22,stn_172_Santaquin,infrastructure,153327495.41340187,5162712.502069887,0.03367114611864083
22,stn_174_Eagle_Mountain,energy,149735347.2799373,4576660.889611277,0.030564999999999957
22,stn_174_Eagle_Mountain,flatDmd,149735347.2799373,1375623.6802029542,0.009187033691057335
22,stn_174_Eagle_Mountain,grid upgrades,149735347.2799373,376573.51811030705,0.0025149273364710946
22,stn_174_Eagle_Mountain,infrastructure,149735347.2799373,2313288.630100872,0.01544918198757752
22,stn_181_South_Jordan,energy,41462732.08912467,1267308.4063041206,0.030565000000000602
22,stn_181_South_Jordan,flatDmd,41462732.08912467,1070390.694937678,0.025815729958094887
22,stn_181_South_Jordan,grid upgrades,41462732.08912467,254530.42721177562,0.006138776061950265
22,stn_181_South_Jordan,infrastructure,41462732.08912467,1799999.9999993714,0.04341247933518342
22,stn_185_Spanish_Fork,energy,201964735.3558509,7249935.918201475,0.03589703868562738
22,stn_185_Spanish_Fork,flatDmd,201964735.3558509,4694183.019982041,0.023242587433450423
22,stn_185_Spanish_Fork,grid upgrades,201964735.3558509,1315645.6914794864,0.0065142347210337985
22,stn_185_Spanish_Fork,infrastructure,201964735.3558509,7893874.148876918,0.03908540832620279
22,stn_185_Spanish_Fork,timevarDmd,201964735.3558509,3043953.891400972,0.015071709850918727
22,stn_18_Cedar_Fort,energy,565785.5905071609,17293.236573851245,0.030564999999999776
22,stn_18_Cedar_Fort,flatDmd,565785.5905071609,12657.410412714096,0.022371390549851582
22,stn_18_Cedar_Fort,grid upgrades,565785.5905071609,3547.5113356016095,0.00627006306827588
22,stn_18_Cedar_Fort,infrastructure,565785.5905071609,21285.06801360966,0.037620378409655285
22,stn_190_Sandy,energy,50666716.51884313,1818579.028524204,0.03589297182594945
22,stn_190_Sandy,flatDmd,50666716.51884313,1430717.511499389,0.028237817837816672
22,stn_190_Sandy,grid upgrades,50666716.51884313,183066.50025134327,0.003613151055155907
22,stn_190_Sandy,infrastructure,50666716.51884313,2405936.0127832745,0.047485532477489406
22,stn_190_Sandy,timevarDmd,50666716.51884313,722584.2588915434,0.014261517393234112
22,stn_194_Uintah,energy,451838261.72429925,13885786.83668138,0.030731764024787594
22,stn_194_Uintah,flatDmd,451838261.72429925,9208169.011891842,0.020379347638138808
22,stn_194_Uintah,grid upgrades,451838261.72429925,2578308.4217672073,0.00570626403334658
22,stn_194_Uintah,infrastructure,451838261.72429925,15484723.75534702,0.0342705013432338
22,stn_194_Uintah,timevarDmd,451838261.72429925,915901.4435030305,0.0020270559646891773
22,stn_195_Marriott_Slaterville,energy,661130893.9679909,20214356.76766837,0.03057542303967278
22,stn_195_Marriott_Slaterville,flatDmd,661130893.9679909,7317972.699714243,0.011068871181912349
22,stn_195_Marriott_Slaterville,grid upgrades,661130893.9679909,2788970.6360761444,0.004218484813706459
22,stn_195_Marriott_Slaterville,infrastructure,661130893.9679909,19222221.412655015,0.02907475900466039
22,stn_195_Marriott_Slaterville,timevarDmd,661130893.9679909,92329.07153395996,0.0001396532401924484
22,stn_198_West_Jordan,energy,30916814.249456637,1098830.21951326,0.03554150859940468
22,stn_198_West_Jordan,flatDmd,30916814.249456637,1347922.6574797288,0.04359836840250831
22,stn_198_West_Jordan,grid upgrades,30916814.249456637,180586.5610978894,0.005841046869861866
22,stn_198_West_Jordan,infrastructure,30916814.249456637,2266705.78783812,0.07331627927602397
22,stn_198_West_Jordan,timevarDmd,30916814.249456637,408801.4424503006,0.01322262504641743
22,stn_208_Cedar_Hills,energy,2801263.7152418243,85620.6254563667,0.030565000000000123
22,stn_208_Cedar_Hills,flatDmd,2801263.7152418243,32451.992553653392,0.01158476882311379
22,stn_208_Cedar_Hills,grid upgrades,2801263.7152418243,242.25849298143947,0.0000864818587637066
22,stn_208_Cedar_Hills,infrastructure,2801263.7152418243,54572.2107570937,0.019481282843940545
22,stn_209_Woods_Cross,energy,142026614.34547326,4341043.467469396,0.03056500000000004
22,stn_209_Woods_Cross,flatDmd,142026614.34547326,1836391.5193224365,0.012929911254910983
22,stn_209_Woods_Cross,grid upgrades,142026614.34547326,586078.374434991,0.0041265390795656234
22,stn_209_Woods_Cross,infrastructure,142026614.34547326,4808787.661196406,0.033858355938128956
22,stn_213_Pleasant_Grove,energy,107503997.50289674,3285859.683675996,0.030564999999999603
22,stn_213_Pleasant_Grove,flatDmd,107503997.50289674,1529058.4232084104,0.014223270378082539
22,stn_213_Pleasant_Grove,grid upgrades,107503997.50289674,561569.3679317392,0.005223706847892865
22,stn_213_Pleasant_Grove,infrastructure,107503997.50289674,4461673.629459966,0.04150239742796303
22,stn_217_Layton,energy,418785570.06393576,12800180.949004319,0.030565000000000293
22,stn_217_Layton,flatDmd,418785570.06393576,7952745.125175065,0.01899001707236695
22,stn_217_Layton,grid upgrades,418785570.06393576,2167507.3468833943,0.0051756973062669805
22,stn_217_Layton,infrastructure,418785570.06393576,13474798.394243887,0.03217588990037717
22,stn_219_Salt_Lake_City,energy,4014318601.3113146,143256692.47692373,0.035686428184879895
22,stn_219_Salt_Lake_City,flatDmd,4014318601.3113146,106769143.36474556,0.026597077603623294
22,stn_219_Salt_Lake_City,grid upgrades,4014318601.3113146,29897784.091422305,0.00744778555485255
22,stn_219_Salt_Lake_City,infrastructure,4014318601.3113146,179546084.40212092,0.04472641617022389
22,stn_219_Salt_Lake_City,timevarDmd,4014318601.3113146,54652288.47240693,0.013614337550226892
22,stn_222_Roy,energy,80320531.40795125,2454997.0424840674,0.030565000000000467
22,stn_222_Roy,flatDmd,80320531.40795125,1279755.4469242543,0.015933104830000742
22,stn_222_Roy,grid upgrades,80320531.40795125,358678.97198003606,0.004465595106166454
22,stn_222_Roy,infrastructure,80320531.40795125,2152073.8318802165,0.026793570636998724
22,stn_228_Payson,energy,62735819.09312703,1917520.3105814003,0.030564999999999565
22,stn_228_Payson,flatDmd,62735819.09312703,1121036.1565041337,0.017869156292357198
22,stn_228_Payson,grid upgrades,62735819.09312703,314194.4792137715,0.0050082151433676406
22,stn_228_Payson,infrastructure,62735819.09312703,1885166.8752826294,0.030049290860205847
22,stn_22_West_Haven,energy,1080606524.1377645,33220612.319331072,0.030742561309111474
22,stn_22_West_Haven,flatDmd,1080606524.1377645,14453393.982714698,0.013375260707635762
22,stn_22_West_Haven,grid upgrades,1080606524.1377645,3869446.809628286,0.003580810149851527
22,stn_22_West_Haven,infrastructure,1080606524.1377645,24353265.847451366,0.022536663719371193
22,stn_22_West_Haven,timevarDmd,1080606524.1377645,2350995.152374579,0.002175625539787001
22,stn_23_Farr_West,energy,268387332.12373424,8545794.859202413,0.0318412750392502
22,stn_23_Farr_West,flatDmd,268387332.12373424,4502305.669641654,0.016775403049075217
22,stn_23_Farr_West,grid upgrades,268387332.12373424,1201196.980692674,0.0044756098254998405
22,stn_23_Farr_West,infrastructure,268387332.12373424,7571207.638184973,0.028210003722137042
22,stn_23_Farr_West,timevarDmd,268387332.12373424,3216825.7446905742,0.011985758490298364
22,stn_241_Pleasant_View,energy,162258739.16490877,5179881.766336721,0.03192359186935528
22,stn_241_Pleasant_View,flatDmd,162258739.16490877,2022191.041431753,0.012462755792626585
22,stn_241_Pleasant_View,grid upgrades,162258739.16490877,841163.0927917924,0.005184084981314265
22,stn_241_Pleasant_View,infrastructure,162258739.16490877,6808191.125382771,0.04195885633293001
22,stn_241_Pleasant_View,timevarDmd,162258739.16490877,2520527.6585291773,0.01553400249195505
22,stn_244_Riverdale,energy,160672425.65602732,4921178.324898023,0.030628642748155428
22,stn_244_Riverdale,flatDmd,160672425.65602732,2626532.615955011,0.016347127425448697
22,stn_244_Riverdale,grid upgrades,160672425.65602732,498902.057478788,0.0031050882280625647
22,stn_244_Riverdale,infrastructure,160672425.65602732,4416853.333159696,0.02748980302703239
22,stn_244_Riverdale,timevarDmd,160672425.65602732,120610.13287802301,0.0007506585674895396
22,stn_254_Magna_City,energy,401049436.1601986,12258076.01623652,0.03056500000000012
22,stn_254_Magna_City,flatDmd,401049436.1601986,6403692.296064261,0.015967338982883685
22,stn_254_Magna_City,grid upgrades,401049436.1601986,2027925.4342265406,0.0050565472766716186
22,stn_254_Magna_City,infrastructure,401049436.1601986,17655612.291497532,0.04402353101537593
22,stn_256_Kearns,energy,69926352.88912492,2137298.976056103,0.030565000000000002
22,stn_256_Kearns,flatDmd,69926352.88912492,1070390.6949377249,0.015307400582366053
22,stn_256_Kearns,grid upgrades,69926352.88912492,281095.84846386634,0.004019884304699422
22,stn_256_Kearns,infrastructure,69926352.88912492,2401935.5282309544,0.03434950385642818
22,stn_25_Vineyard,energy,75909527.4216832,2320174.7056437386,0.030564999999999887
22,stn_25_Vineyard,flatDmd,75909527.4216832,1070390.6949377717,0.014100874176065802
22,stn_25_Vineyard,grid upgrades,75909527.4216832,299999.99999998085,0.003952073082123908
22,stn_25_Vineyard,infrastructure,75909527.4216832,1799999.9999998428,0.02371243849274289
22,stn_27_Midvale,energy,71944777.18730518,2255732.812111681,0.03135367013840318
22,stn_27_Midvale,flatDmd,71944777.18730518,1649001.7353908392,0.022920381435023878
22,stn_27_Midvale,grid upgrades,71944777.18730518,387857.78585200745,0.005391048537717146
22,stn_27_Midvale,infrastructure,71944777.18730518,2773009.0870007705,0.038543577385490524
22,stn_27_Midvale,timevarDmd,71944777.18730518,180280.50042104846,0.0025058177600813998
22,stn_31_Springville,energy,1244972919.4281924,44660596.58206217,0.0358727454108596
22,stn_31_Springville,flatDmd,1244972919.4281924,25672785.5024104,0.02062115978731629
22,stn_31_Springville,grid upgrades,1244972919.4281924,7195349.966276449,0.00577952327636269
22,stn_31_Springville,infrastructure,1244972919.4281924,43172099.79765871,0.03467713965817615
22,stn_31_Springville,timevarDmd,1244972919.4281924,17819581.871275842,0.014313228499347805
22,stn_33_Murray,energy,64248289.6944581,2298078.976485448,0.03576871831786169
22,stn_33_Murray,flatDmd,64248289.6944581,1723674.580878609,0.026828334093806843
22,stn_33_Murray,grid upgrades,64248289.6944581,483096.8511863279,0.0075192172972037685
22,stn_33_Murray,infrastructure,64248289.6944581,2898581.1071179677,0.045115303783222614
22,stn_33_Murray,timevarDmd,64248289.6944581,870043.9504048949,0.013541900563307023
22,stn_35_Centerville,energy,78405489.9161441,2396463.799286958,0.03056500000000017
22,stn_35_Centerville,flatDmd,78405489.9161441,1070390.6949375847,0.013651986564746732
22,stn_35_Centerville,grid upgrades,78405489.9161441,315010.618625461,0.004017711246525847
22,stn_35_Centerville,infrastructure,78405489.9161441,2150380.100977852,0.027426397096398696
22,stn_47_Lehi,energy,43463775.36342658,1572792.8231445837,0.03618629099735409
22,stn_47_Lehi,flatDmd,43463775.36342658,1261235.0000175734,0.029018072854270813
22,stn_47_Lehi,grid upgrades,43463775.36342658,353488.21864269767,0.008132938652635938
22,stn_47_Lehi,infrastructure,43463775.36342658,2120929.3118561856,0.04879763191581562
22,stn_47_Lehi,timevarDmd,43463775.36342658,630476.9208532583,0.01450580202896468
22,stn_52_Plain_City,energy,61018357.51640851,1865026.0974890136,0.030564999999999794
22,stn_52_Plain_City,flatDmd,61018357.51640851,1149696.9053212863,0.018841819939386602
22,stn_52_Plain_City,grid upgrades,61018357.51640851,317977.7773404901,0.005211182179969074
22,stn_52_Plain_City,infrastructure,61018357.51640851,2036594.3251342473,0.03337674772033293
22,stn_53_Holladay,energy,21862453.55186336,668225.8928127132,0.030565000000000436
22,stn_53_Holladay,flatDmd,21862453.55186336,363610.31585854763,0.01663172502555445
22,stn_53_Holladay,grid upgrades,21862453.55186336,77687.49785129013,0.0035534665707577335
22,stn_53_Holladay,infrastructure,21862453.55186336,611457.6403183659,0.02796839059567725
22,stn_61_Saratoga_Springs,energy,16510370.62350939,504639.47810757114,0.0305650000000004
22,stn_61_Saratoga_Springs,flatDmd,16510370.62350939,199849.91817031454,0.012104508295273816
22,stn_61_Saratoga_Springs,grid upgrades,16510370.62350939,48929.74731117966,0.002963576556028838
22,stn_61_Saratoga_Springs,infrastructure,16510370.62350939,336073.41170644196,0.02035529179629084
22,stn_62_Salem,energy,83259173.11893581,2544816.6263802573,0.03056499999999981
22,stn_62_Salem,flatDmd,83259173.11893581,1348783.5408643938,0.0161998190750424
22,stn_62_Salem,grid upgrades,83259173.11893581,392964.4081091045,0.004719773129955957
22,stn_62_Salem,infrastructure,83259173.11893581,2757269.022640072,0.033116699570164006
22,stn_66_South_Weber,energy,116641121.31068419,3574849.5112222685,0.03064827799194705
22,stn_66_South_Weber,flatDmd,116641121.31068419,2113287.915752205,0.018117863511645016
22,stn_66_South_Weber,grid upgrades,116641121.31068419,587477.6227307973,0.005036625301003387
22,stn_66_South_Weber,infrastructure,116641121.31068419,4071304.9411851172,0.03490454220120902
22,stn_66_South_Weber,timevarDmd,116641121.31068419,116862.62127310336,0.0010018989869089922
22,stn_6_Bluffdale,energy,172575342.3101335,5274765.337709235,0.03056500000000003
22,stn_6_Bluffdale,flatDmd,172575342.3101335,2808538.675606062,0.01627427555993987
22,stn_6_Bluffdale,grid upgrades,172575342.3101335,602813.9072495716,0.003493047727329786
22,stn_6_Bluffdale,infrastructure,172575342.3101335,7165113.668347307,0.041518756807510486
22,stn_72_Santaquin,energy,265714539.61315262,8121564.903276035,0.030565000000000092
22,stn_72_Santaquin,flatDmd,265714539.61315262,4990547.65759918,0.01878161302300129
22,stn_72_Santaquin,grid upgrades,265714539.61315262,1398708.2514453225,0.005263950755128673
22,stn_72_Santaquin,infrastructure,265714539.61315262,8392249.508671936,0.03158370453077204
22,stn_88_Orem,energy,37639651.8451816,1330872.5724506923,0.03535825936766901
22,stn_88_Orem,flatDmd,37639651.8451816,1319490.9153970936,0.035055874608627836
22,stn_88_Orem,grid upgrades,37639651.8451816,260423.6617019794,0.006918864785815421
22,stn_88_Orem,infrastructure,37639651.8451816,2218894.1467328873,0.058950974250760416
22,stn_88_Orem,timevarDmd,37639651.8451816,518629.06910750206,0.01377879559674763
22,stn_8_Herriman,energy,32006796.369914863,978287.7310464251,0.03056499999999929
22,stn_8_Herriman,flatDmd,32006796.369914863,326530.39526062034,0.010201908103728436
22,stn_8_Herriman,grid upgrades,32006796.369914863,74377.54105459647,0.002323804613088627
22,stn_8_Herriman,infrastructure,32006796.369914863,549102.9716988398,0.017155824199105885
22,stn_93_American_Fork,energy,55133716.337705016,1685162.0398619028,0.030564999999999076
22,stn_93_American_Fork,flatDmd,55133716.337705016,1070390.6949377717,0.019414448472535664
22,stn_93_American_Fork,grid upgrades,55133716.337705016,245527.35175695462,0.004453306761565837
22,stn_93_American_Fork,infrastructure,55133716.337705016,1800000.0,0.032647898954872565
22,stn_94_Mapleton,energy,131675712.97064902,4024668.166947889,0.030565000000000016
22,stn_94_Mapleton,flatDmd,131675712.97064902,2301067.1815042817,0.017475258949364473
22,stn_94_Mapleton,grid upgrades,131675712.97064902,644260.6723434234,0.004892782866397172
22,stn_94_Mapleton,infrastructure,131675712.97064902,4708965.518486982,0.035761838020475556
22,stn_98_Ogden,energy,727464776.2402939,22252433.509209238,0.030589018514703845
22,stn_98_Ogden,flatDmd,727464776.2402939,12448089.300084779,0.017111604171983943
22,stn_98_Ogden,grid upgrades,727464776.2402939,3461496.6208857377,0.004758301341785306
22,stn_98_Ogden,infrastructure,727464776.2402939,20933067.56693661,0.028775369269593423
22,stn_98_Ogden,timevarDmd,727464776.2402939,159226.55031783163,0.00021887870797092233
22,stn_Inland_Port,energy,586209614.6062276,20992173.35535085,0.03581001203716497
22,stn_Inland_Port,flatDmd,586209614.6062276,20544940.361955285,0.035047088703510705
22,stn_Inland_Port,grid upgrades,586209614.6062276,5755468.768018438,0.009818107080834108
22,stn_Inland_Port,infrastructure,586209614.6062276,34548966.864542335,0.058936199618202754
22,stn_Inland_Port,timevarDmd,586209614.6062276,7938086.223809417,0.013541378418267053
22,stn_UTNW_MERGED_17,energy,1070497445.0347861,37880553.43877297,0.03538593540271554
22,stn_UTNW_MERGED_17,flatDmd,1070497445.0347861,53854009.678712584,0.050307462132207686
22,stn_UTNW_MERGED_17,grid upgrades,1070497445.0347861,15093743.789087255,0.014099747607147982
22,stn_UTNW_MERGED_17,infrastructure,1070497445.0347861,90562462.7345235,0.08459848564288787
22,stn_UTNW_MERGED_17,timevarDmd,1070497445.0347861,13660479.530487562,0.012760870746444108
22,stn_UTNW_MERGED_23,energy,50506249.43462952,1657695.1540472615,0.03282158490491012
22,stn_UTNW_MERGED_23,flatDmd,50506249.43462952,1070390.6949377249,0.021193232657735487
22,stn_UTNW_MERGED_23,grid upgrades,50506249.43462952,280431.91800877167,0.005552420168750325
22,stn_UTNW_MERGED_23,infrastructure,50506249.43462952,2614965.6334383506,0.05177509046326857
22,stn_UTNW_MERGED_23,timevarDmd,50506249.43462952,1397429.0006506608,0.02766843739722467
22,stn_UTNW_MERGED_24,energy,1051986108.9231992,37199822.20473282,0.03536151465232761
22,stn_UTNW_MERGED_24,flatDmd,1051986108.9231992,28402345.915664546,0.02699878418046495
22,stn_UTNW_MERGED_24,grid upgrades,1051986108.9231992,7960367.9432160305,0.007566989597765859
22,stn_UTNW_MERGED_24,infrastructure,1051986108.9231992,47762207.65929618,0.04540193758659515
22,stn_UTNW_MERGED_24,timevarDmd,1051986108.9231992,15940759.387560096,0.01515301319318453
22,stn_UTNW_MERGED_44,energy,1159934246.9133008,41841948.783131905,0.03607269023608661
22,stn_UTNW_MERGED_44,flatDmd,1159934246.9133008,29694870.681312717,0.02560047757908148
22,stn_UTNW_MERGED_44,grid upgrades,1159934246.9133008,8320931.7026615245,0.007173623612549024
22,stn_UTNW_MERGED_44,infrastructure,1159934246.9133008,49935754.7474479,0.04305050469915158
22,stn_UTNW_MERGED_44,timevarDmd,1159934246.9133008,17120091.09009627,0.014759535840634516
23,dwpt_564,energy,6464731.866130213,197594.5294882689,0.030564999999999832
23,dwpt_564,flatDmd,6464731.866130213,489566.02052532934,0.07572874338226551
23,dwpt_564,infrastructure,6464731.866130213,410049.3758328411,0.06342867489696777
23,stn_100_South_Ogden,energy,60749199.74728752,1857064.94069651,0.03056937290403449
23,stn_100_South_Ogden,flatDmd,60749199.74728752,1070390.6949377717,0.017619832020677195
