sc,LocId,hour_of_day,net_power_kw,net_energy_kwh
15,stn_190_Sandy,11,129.45874089553777,100.41736251784702
15,stn_190_Sandy,12,129.45874089553777,87.86735773032554
15,stn_190_Sandy,13,129.4587408955378,129.4587408955378
15,stn_190_Sandy,14,129.45874089553777,88.28366913848515
15,stn_190_Sandy,15,0.0,0.0
15,stn_190_Sandy,16,0.0,0.0
15,stn_190_Sandy,17,0.0,0.0
15,stn_190_Sandy,18,0.0,0.0
15,stn_190_Sandy,19,0.0,0.0
15,stn_190_Sandy,20,0.0,0.0
15,stn_190_Sandy,21,0.0,0.0
15,stn_190_Sandy,22,129.45874089553777,129.45874089553777
15,stn_190_Sandy,23,129.45874089553777,129.45874089553777
15,stn_194_Uintah,0,3.3005493332308906,3.3005493332308906
15,stn_194_Uintah,1,3.3005493332308906,3.3005493332308906
15,stn_194_Uintah,2,3.3005493332308906,3.3005493332308906
15,stn_194_Uintah,3,3.3005493332308906,3.3005493332308906
15,stn_194_Uintah,4,3.3005493332308906,3.3005493332308906
15,stn_194_Uintah,5,3.3005493332308906,3.3005493332308906
15,stn_194_Uintah,6,3.3005493332308906,3.3005493332308906
15,stn_194_Uintah,7,3.3005493332308906,3.3005493332308906
15,stn_194_Uintah,8,3.3005493332308906,2.2031166799316093
15,stn_194_Uintah,9,0.0,0.0
15,stn_194_Uintah,10,0.0,0.0
15,stn_194_Uintah,11,0.0,0.0
15,stn_194_Uintah,12,0.0,0.0
15,stn_194_Uintah,13,0.0,0.0
15,stn_194_Uintah,14,0.0,0.0
15,stn_194_Uintah,15,0.0,0.0
15,stn_194_Uintah,16,0.0,0.0
15,stn_194_Uintah,17,0.0,0.0
15,stn_194_Uintah,18,0.0,0.0
15,stn_194_Uintah,19,0.0,0.0
15,stn_194_Uintah,20,0.0,0.0
15,stn_194_Uintah,21,0.0,0.0
15,stn_194_Uintah,22,0.0,0.0
15,stn_194_Uintah,23,0.0,0.0
15,stn_195_Marriott_Slaterville,0,204.27431521354842,190.36420552438608
15,stn_195_Marriott_Slaterville,1,204.27431521354842,204.27431521354842
15,stn_195_Marriott_Slaterville,2,204.27431521354842,204.2743152135484
15,stn_195_Marriott_Slaterville,3,204.27431521354842,204.27431521354842
15,stn_195_Marriott_Slaterville,4,204.27431521354842,155.7078167878191
15,stn_195_Marriott_Slaterville,5,204.27431521354842,120.3197726111815
15,stn_195_Marriott_Slaterville,6,204.27431521354842,201.50131283153078
15,stn_195_Marriott_Slaterville,7,204.27431521354842,200.93775337406925
15,stn_195_Marriott_Slaterville,8,204.27431521354842,88.4986631897013
15,stn_195_Marriott_Slaterville,9,204.27431521354842,63.69517370207192
15,stn_195_Marriott_Slaterville,10,204.27431521354842,204.2743152135484
15,stn_195_Marriott_Slaterville,11,204.27431521354842,204.27431521354842
15,stn_195_Marriott_Slaterville,12,204.27431521354842,104.69548758813919
15,stn_195_Marriott_Slaterville,13,204.27431521354842,180.7431431436155
15,stn_195_Marriott_Slaterville,14,204.27431521354842,88.0288963841624
15,stn_195_Marriott_Slaterville,15,0.0,0.0
15,stn_195_Marriott_Slaterville,16,0.0,0.0
15,stn_195_Marriott_Slaterville,17,0.0,0.0
15,stn_195_Marriott_Slaterville,18,0.0,0.0
15,stn_195_Marriott_Slaterville,19,0.0,0.0
15,stn_195_Marriott_Slaterville,20,0.0,0.0
15,stn_195_Marriott_Slaterville,21,0.0,0.0
15,stn_195_Marriott_Slaterville,22,204.27431521354842,204.27431521354842
15,stn_195_Marriott_Slaterville,23,204.27431521354842,204.27431521354842
15,stn_198_West_Jordan,0,360.1461283159939,301.1903086348221
15,stn_198_West_Jordan,1,1000.0,416.8657520614685
15,stn_198_West_Jordan,2,1000.0,995.5058320024973
15,stn_198_West_Jordan,3,1000.0,440.8839061083872
15,stn_198_West_Jordan,4,1000.0,565.1520680642097
15,stn_198_West_Jordan,5,1000.0,688.4261243416962
15,stn_198_West_Jordan,6,1000.0,762.527387169132
15,stn_198_West_Jordan,7,1000.0,496.23141249079697
15,stn_198_West_Jordan,8,1000.0,734.7541698027208
15,stn_198_West_Jordan,9,1000.0,762.5580902166492
15,stn_198_West_Jordan,10,1000.0,913.6909592768636
15,stn_198_West_Jordan,11,1000.0,631.8880463180767
15,stn_198_West_Jordan,12,1000.0,742.591784894816
15,stn_198_West_Jordan,13,1000.0,761.4505164488613
15,stn_198_West_Jordan,14,1000.0,675.3783922637546
15,stn_198_West_Jordan,15,0.0,0.0
15,stn_198_West_Jordan,16,0.0,0.0
15,stn_198_West_Jordan,17,0.0,0.0
15,stn_198_West_Jordan,18,0.0,0.0
15,stn_198_West_Jordan,19,0.0,0.0
15,stn_198_West_Jordan,20,0.0,0.0
15,stn_198_West_Jordan,21,0.0,0.0
15,stn_198_West_Jordan,22,641.4936574444007,641.4936574444007
15,stn_198_West_Jordan,23,115.0541603072361,115.0541603072361
15,stn_208_Cedar_Hills,0,0.0,0.0
15,stn_208_Cedar_Hills,1,0.0,0.0
15,stn_208_Cedar_Hills,2,0.0,0.0
15,stn_208_Cedar_Hills,3,0.0,0.0
15,stn_208_Cedar_Hills,4,0.0,0.0
15,stn_208_Cedar_Hills,5,0.0,0.0
15,stn_208_Cedar_Hills,6,0.0,0.0
15,stn_208_Cedar_Hills,7,0.0,0.0
15,stn_208_Cedar_Hills,8,0.0,0.0
15,stn_208_Cedar_Hills,9,17.286415960236578,4.355216465537433
15,stn_208_Cedar_Hills,10,17.286415960236578,2.9386907132402484
15,stn_208_Cedar_Hills,11,17.286415960236578,3.418868934357944
15,stn_208_Cedar_Hills,12,17.286415960236578,10.251805020862578
15,stn_208_Cedar_Hills,13,0.0,0.0
15,stn_208_Cedar_Hills,14,17.286415960236578,5.579670929387516
15,stn_208_Cedar_Hills,15,0.0,0.0
15,stn_208_Cedar_Hills,16,0.0,0.0
15,stn_208_Cedar_Hills,17,0.0,0.0
15,stn_208_Cedar_Hills,18,0.0,0.0
15,stn_208_Cedar_Hills,19,0.0,0.0
15,stn_208_Cedar_Hills,20,0.0,0.0
15,stn_208_Cedar_Hills,21,0.0,0.0
15,stn_208_Cedar_Hills,22,17.286415960236578,17.286415960236578
15,stn_208_Cedar_Hills,23,17.286415960236578,17.286415960236578
15,stn_209_Woods_Cross,0,29.637398244227242,29.637398244227242
15,stn_209_Woods_Cross,1,29.637398244227242,29.637398244227242
15,stn_209_Woods_Cross,2,0.0,0.0
15,stn_209_Woods_Cross,3,0.21349733794729514,0.21349733794729514
15,stn_209_Woods_Cross,4,0.0,0.0
15,stn_209_Woods_Cross,5,0.0,0.0
15,stn_209_Woods_Cross,6,0.0,0.0
15,stn_209_Woods_Cross,7,29.637398244227242,29.637398244227242
15,stn_209_Woods_Cross,8,29.637398244227242,0.8314936729629878
15,stn_209_Woods_Cross,9,29.637398244227242,17.658949787185346
15,stn_209_Woods_Cross,10,29.637398244227242,14.892792617724124
15,stn_209_Woods_Cross,11,29.637398244227242,19.774730717398278
15,stn_209_Woods_Cross,12,29.637398244227242,17.04973660105407
15,stn_209_Woods_Cross,13,29.637398244227242,29.637398244227242
15,stn_209_Woods_Cross,14,29.637398244227242,29.637398244227242
15,stn_209_Woods_Cross,15,0.0,0.0
15,stn_209_Woods_Cross,16,0.0,0.0
15,stn_209_Woods_Cross,17,0.0,0.0
15,stn_209_Woods_Cross,18,0.0,0.0
15,stn_209_Woods_Cross,19,0.0,0.0
15,stn_209_Woods_Cross,20,0.0,0.0
15,stn_209_Woods_Cross,21,0.0,0.0
15,stn_209_Woods_Cross,22,29.637398244227242,29.637398244227242
15,stn_209_Woods_Cross,23,29.637398244227242,29.637398244227242
15,stn_213_Pleasant_Grove,0,0.0,0.0
15,stn_213_Pleasant_Grove,1,0.0,0.0
15,stn_213_Pleasant_Grove,2,0.0,0.0
15,stn_213_Pleasant_Grove,3,0.0,0.0
15,stn_213_Pleasant_Grove,4,0.0,0.0
15,stn_213_Pleasant_Grove,5,64.17797597155516,23.603233385094217
15,stn_213_Pleasant_Grove,6,0.0,0.0
15,stn_213_Pleasant_Grove,7,64.17797597155516,17.47067123670112
15,stn_213_Pleasant_Grove,8,64.17797597155516,47.21683442242919
15,stn_213_Pleasant_Grove,9,64.17797597155516,62.32592946777624
15,stn_213_Pleasant_Grove,10,64.17797597155516,53.59395480985315
15,stn_213_Pleasant_Grove,11,64.17797597155516,55.98756240000914
15,stn_213_Pleasant_Grove,12,64.17797597155516,48.99293521149187
15,stn_213_Pleasant_Grove,13,64.17797597155516,53.49947385851027
15,stn_213_Pleasant_Grove,14,64.17797597155516,32.623804452207175
15,stn_213_Pleasant_Grove,15,0.0,0.0
15,stn_213_Pleasant_Grove,16,0.0,0.0
15,stn_213_Pleasant_Grove,17,0.0,0.0
15,stn_213_Pleasant_Grove,18,0.0,0.0
15,stn_213_Pleasant_Grove,19,0.0,0.0
15,stn_213_Pleasant_Grove,20,0.0,0.0
15,stn_213_Pleasant_Grove,21,0.0,0.0
15,stn_213_Pleasant_Grove,22,64.17797597155516,64.17797597155516
15,stn_213_Pleasant_Grove,23,64.17797597155516,64.17797597155516
15,stn_217_Layton,0,350.8096879806061,336.7984374326559
15,stn_217_Layton,1,350.8096879806061,350.80968798060616
15,stn_217_Layton,2,350.8096879806061,350.8096879806062
15,stn_217_Layton,3,350.8096879806061,350.8096879806061
15,stn_217_Layton,4,350.8096879806061,350.80968798060604
15,stn_217_Layton,5,350.8096879806061,270.64466450425124
15,stn_217_Layton,6,350.8096879806061,350.8096879806061
15,stn_217_Layton,7,350.8096879806061,113.94018064640053
15,stn_217_Layton,8,350.8096879806061,297.00512558782657
15,stn_217_Layton,9,350.8096879806061,248.71392139239953
15,stn_217_Layton,10,350.8096879806061,253.5919401673252
15,stn_217_Layton,11,350.8096879806061,174.88200144770462
15,stn_217_Layton,12,350.8096879806061,233.64648844037148
15,stn_217_Layton,13,350.8096879806061,177.59492290053538
15,stn_217_Layton,14,350.8096879806061,255.27805299626425
15,stn_217_Layton,15,0.0,0.0
15,stn_217_Layton,16,0.0,0.0
15,stn_217_Layton,17,0.0,0.0
15,stn_217_Layton,18,0.0,0.0
15,stn_217_Layton,19,0.0,0.0
15,stn_217_Layton,20,0.0,0.0
15,stn_217_Layton,21,0.0,0.0
15,stn_217_Layton,22,350.8096879806061,350.8096879806061
15,stn_217_Layton,23,350.8096879806061,350.8096879806061
15,stn_219_Salt_Lake_City,0,4671.931619735784,3769.218717124186
15,stn_219_Salt_Lake_City,1,4671.931619735784,3660.2267099337487
15,stn_219_Salt_Lake_City,2,4671.931619735784,4153.409240733282
15,stn_219_Salt_Lake_City,3,4671.931619735784,3864.3145384981317
15,stn_219_Salt_Lake_City,4,4671.931619735784,3800.6347080339
15,stn_219_Salt_Lake_City,5,4671.931619735784,2493.6862540770185
15,stn_219_Salt_Lake_City,6,4671.931619735784,2775.11611506576
15,stn_219_Salt_Lake_City,7,4671.931619735784,3258.313804581676
15,stn_219_Salt_Lake_City,8,4671.931619735784,3569.992622013771
15,stn_219_Salt_Lake_City,9,4671.931619735784,3583.6298596941333
15,stn_219_Salt_Lake_City,10,4671.931619735784,3427.411890929013
15,stn_219_Salt_Lake_City,11,4671.931619735784,3806.7349302372463
15,stn_219_Salt_Lake_City,12,4671.931619735784,3462.208831619432
15,stn_219_Salt_Lake_City,13,4671.931619735784,3427.7003529839794
15,stn_219_Salt_Lake_City,14,4671.931619735784,3167.487112961679
15,stn_219_Salt_Lake_City,15,198.94710624835312,99.47355312417656
15,stn_219_Salt_Lake_City,16,198.94710624835312,99.47355312417656
15,stn_219_Salt_Lake_City,17,198.94710624835312,100.97290085249165
15,stn_219_Salt_Lake_City,18,0.0,0.0
15,stn_219_Salt_Lake_City,19,0.0,0.0
15,stn_219_Salt_Lake_City,20,0.0,0.0
15,stn_219_Salt_Lake_City,21,0.0,0.0
15,stn_219_Salt_Lake_City,22,4671.931619735784,4671.931619735782
15,stn_219_Salt_Lake_City,23,4671.931619735784,4671.931619735786
15,stn_222_Roy,0,0.0,0.0
15,stn_222_Roy,1,0.0,0.0
15,stn_222_Roy,2,63.84559526887418,63.84559526887418
15,stn_222_Roy,3,63.84559526887418,63.84559526887418
15,stn_222_Roy,4,63.84559526887418,32.366169823804164
15,stn_222_Roy,5,39.65310505591718,31.878425535305354
15,stn_222_Roy,6,63.84559526887418,44.96535668082856
15,stn_222_Roy,7,63.84559526887418,34.6459613382398
15,stn_222_Roy,8,63.84559526887418,57.51586511396822
15,stn_222_Roy,9,63.84559526887418,63.84559526887418
15,stn_222_Roy,10,63.84559526887418,29.001152070184993
15,stn_222_Roy,11,63.84559526887418,22.123401719094872
15,stn_222_Roy,12,63.84559526887418,16.173823120121384
15,stn_222_Roy,13,63.84559526887418,41.4651611971425
15,stn_222_Roy,14,63.84559526887418,63.84559526887418
15,stn_222_Roy,15,0.0,0.0
15,stn_222_Roy,16,0.0,0.0
15,stn_222_Roy,17,0.0,0.0
15,stn_222_Roy,18,0.0,0.0
15,stn_222_Roy,19,0.0,0.0
15,stn_222_Roy,20,0.0,0.0
15,stn_222_Roy,21,0.0,0.0
15,stn_222_Roy,22,63.84559526887417,63.84559526887417
15,stn_222_Roy,23,63.84559526887417,63.84559526887417
15,stn_228_Payson,0,0.0,0.0
15,stn_228_Payson,1,139.26074498912706,139.26074498912706
15,stn_228_Payson,2,15.221695908333382,15.221695908333382
15,stn_228_Payson,3,0.0,0.0
15,stn_228_Payson,4,0.0,0.0
15,stn_228_Payson,5,0.0,0.0
15,stn_228_Payson,6,139.26074498912706,86.22660345442699
15,stn_228_Payson,7,139.26074498912706,83.44039637265176
15,stn_228_Payson,8,139.26074498912706,139.26074498912706
15,stn_228_Payson,9,139.26074498912706,139.26074498912706
15,stn_228_Payson,10,139.26074498912706,86.4950863329757
15,stn_228_Payson,11,139.26074498912706,124.17482845106689
15,stn_228_Payson,12,139.26074498912706,102.23005966847985
15,stn_228_Payson,13,139.26074498912706,69.7464231153877
15,stn_228_Payson,14,139.26074498912706,116.08930436454727
15,stn_228_Payson,15,0.0,0.0
15,stn_228_Payson,16,0.0,0.0
15,stn_228_Payson,17,0.0,0.0
15,stn_228_Payson,18,0.0,0.0
15,stn_228_Payson,19,0.0,0.0
15,stn_228_Payson,20,0.0,0.0
15,stn_228_Payson,21,0.0,0.0
15,stn_228_Payson,22,139.26074498912706,139.26074498912706
15,stn_228_Payson,23,139.26074498912706,139.26074498912706
15,stn_22_West_Haven,0,1604.2036902876134,658.0217552399761
15,stn_22_West_Haven,1,1604.2036902876134,734.3071461146405
15,stn_22_West_Haven,2,1604.2036902876134,693.0895128281752
15,stn_22_West_Haven,3,1604.2036902876134,1290.8699307898764
15,stn_22_West_Haven,4,1604.2036902876134,880.0138302577865
15,stn_22_West_Haven,5,1604.2036902876134,643.2691605827006
15,stn_22_West_Haven,6,1604.2036902876134,1056.8654854981578
15,stn_22_West_Haven,7,1604.2036902876134,733.8831313331181
15,stn_22_West_Haven,8,1604.2036902876134,879.7917641251537
15,stn_22_West_Haven,9,1604.2036902876134,717.0480509176667
15,stn_22_West_Haven,10,1604.2036902876134,1053.4607754746623
15,stn_22_West_Haven,11,1604.2036902876134,1008.1586672442061
15,stn_22_West_Haven,12,1604.2036902876134,859.5943067390845
15,stn_22_West_Haven,13,1604.2036902876134,1178.046752956032
15,stn_22_West_Haven,14,1604.2036902876134,866.1503920953554
15,stn_22_West_Haven,15,0.0,0.0
15,stn_22_West_Haven,16,0.0,0.0
15,stn_22_West_Haven,17,0.0,0.0
15,stn_22_West_Haven,18,0.0,0.0
15,stn_22_West_Haven,19,0.0,0.0
15,stn_22_West_Haven,20,0.0,0.0
15,stn_22_West_Haven,21,0.0,0.0
15,stn_22_West_Haven,22,957.3383329699266,957.3383329699265
15,stn_22_West_Haven,23,0.0,0.0
15,stn_236_Tooele,0,0.0,0.0
15,stn_236_Tooele,1,0.0,0.0
15,stn_236_Tooele,2,459.3973902395367,49.17839453512133
15,stn_236_Tooele,3,240.50258586013206,120.58532429931647
15,stn_236_Tooele,4,459.3973902395367,97.75149136322679
15,stn_236_Tooele,5,459.3973902395367,123.06315079728871
15,stn_236_Tooele,6,459.3973902395367,177.68039227062818
15,stn_236_Tooele,7,459.3973902395367,287.8644773815702
15,stn_236_Tooele,8,459.3973902395367,434.6390818841201
15,stn_236_Tooele,9,459.3973902395367,329.42617759359274
15,stn_236_Tooele,10,459.3973902395367,441.8094006749382
15,stn_236_Tooele,11,459.3973902395367,419.08343270961035
15,stn_236_Tooele,12,459.3973902395367,456.5515515296545
15,stn_236_Tooele,13,459.3973902395367,395.03073186302447
15,stn_236_Tooele,14,459.3973902395367,394.1457236350833
15,stn_236_Tooele,15,0.0,0.0
15,stn_236_Tooele,16,0.0,0.0
15,stn_236_Tooele,17,0.0,0.0
15,stn_236_Tooele,18,0.0,0.0
15,stn_236_Tooele,19,0.0,0.0
15,stn_236_Tooele,20,0.0,0.0
15,stn_236_Tooele,21,0.0,0.0
15,stn_236_Tooele,22,459.3973902395367,459.3973902395367
15,stn_236_Tooele,23,459.3973902395367,459.39739023953666
15,stn_23_Farr_West,0,255.28729861008603,255.28729861008605
15,stn_23_Farr_West,1,255.28729861008603,255.2872986100861
15,stn_23_Farr_West,2,255.28729861008603,255.28729861008605
15,stn_23_Farr_West,3,255.28729861008603,255.28729861008603
15,stn_23_Farr_West,4,255.28729861008603,255.20333197772814
15,stn_23_Farr_West,5,255.28729861008603,255.287298610086
15,stn_23_Farr_West,6,255.28729861008603,255.28729861008603
15,stn_23_Farr_West,7,255.28729861008603,255.28729861008605
15,stn_23_Farr_West,8,255.28729861008603,255.28729861008605
15,stn_23_Farr_West,9,255.28729861008603,187.21232758201802
15,stn_23_Farr_West,10,255.28729861008603,113.51886258696108
15,stn_23_Farr_West,11,255.28729861008603,180.29009965814615
15,stn_23_Farr_West,12,255.28729861008603,170.3333586837295
15,stn_23_Farr_West,13,255.28729861008603,205.59537735844918
15,stn_23_Farr_West,14,255.28729861008603,104.00254143782556
15,stn_23_Farr_West,15,0.0,0.0
15,stn_23_Farr_West,16,0.0,0.0
15,stn_23_Farr_West,17,0.0,0.0
15,stn_23_Farr_West,18,0.0,0.0
15,stn_23_Farr_West,19,0.0,0.0
15,stn_23_Farr_West,20,0.0,0.0
15,stn_23_Farr_West,21,0.0,0.0
15,stn_23_Farr_West,22,255.28729861008605,255.28729861008605
15,stn_23_Farr_West,23,89.3952422894988,89.3952422894988
15,stn_241_Pleasant_View,0,0.0,0.0
15,stn_241_Pleasant_View,1,0.0,0.0
15,stn_241_Pleasant_View,2,0.0,0.0
15,stn_241_Pleasant_View,3,0.0,0.0
15,stn_241_Pleasant_View,4,0.0,0.0
15,stn_241_Pleasant_View,5,0.0,0.0
15,stn_241_Pleasant_View,6,124.25507466178199,103.78750264110492
15,stn_241_Pleasant_View,7,124.25507466178199,62.36914442051105
15,stn_241_Pleasant_View,8,124.25507466178199,93.87507399791205
15,stn_241_Pleasant_View,9,124.25507466178199,124.25507466178198
15,stn_241_Pleasant_View,10,124.25507466178199,124.25507466178198
15,stn_241_Pleasant_View,11,124.25507466178199,121.69446404681987
15,stn_241_Pleasant_View,12,124.255074661782,103.64944144703671
15,stn_241_Pleasant_View,13,89.58999413469557,60.55361321938309
15,stn_241_Pleasant_View,14,63.4067950131729,0.052838995844262694
15,stn_241_Pleasant_View,15,0.0,0.0
15,stn_241_Pleasant_View,16,0.0,0.0
15,stn_241_Pleasant_View,17,0.0,0.0
15,stn_241_Pleasant_View,18,0.0,0.0
15,stn_241_Pleasant_View,19,0.0,0.0
15,stn_241_Pleasant_View,20,0.0,0.0
15,stn_241_Pleasant_View,21,0.0,0.0
15,stn_241_Pleasant_View,22,110.08120589595124,110.08120589595124
15,stn_241_Pleasant_View,23,124.25507466178199,124.25507466178199
15,stn_244_Riverdale,0,0.0,0.0
15,stn_244_Riverdale,1,0.0,0.0
15,stn_244_Riverdale,2,0.0,0.0
15,stn_244_Riverdale,3,0.0,0.0
15,stn_244_Riverdale,4,105.78354446726522,38.75791532008963
15,stn_244_Riverdale,5,0.0,0.0
15,stn_244_Riverdale,6,105.78354446726529,38.5522250947367
15,stn_244_Riverdale,7,105.78354446726529,82.30547445911373
15,stn_244_Riverdale,8,105.78354446726529,60.4729262537865
15,stn_244_Riverdale,9,105.78354446726529,89.29894212111641
15,stn_244_Riverdale,10,105.78354446726522,60.98159328238584
15,stn_244_Riverdale,11,105.78354446726529,105.78354446726529
15,stn_244_Riverdale,12,105.78354446726529,105.78354446726529
15,stn_244_Riverdale,13,105.78354446726529,53.00930950526254
15,stn_244_Riverdale,14,105.78354446726529,76.28168928806159
15,stn_244_Riverdale,15,0.0,0.0
15,stn_244_Riverdale,16,0.0,0.0
15,stn_244_Riverdale,17,0.0,0.0
15,stn_244_Riverdale,18,0.0,0.0
15,stn_244_Riverdale,19,0.0,0.0
15,stn_244_Riverdale,20,0.0,0.0
15,stn_244_Riverdale,21,0.0,0.0
15,stn_244_Riverdale,22,105.78354446726529,105.78354446726529
15,stn_244_Riverdale,23,105.78354446726529,105.78354446726529
15,stn_252_Erda,0,0.0,0.0
15,stn_252_Erda,1,0.0,0.0
15,stn_252_Erda,2,0.0,0.0
15,stn_252_Erda,3,0.0,0.0
15,stn_252_Erda,4,0.0,0.0
15,stn_252_Erda,5,0.0,0.0
15,stn_252_Erda,6,0.0,0.0
15,stn_252_Erda,7,13.81087098857257,1.1010333260334366
15,stn_252_Erda,8,0.0,0.0
15,stn_252_Erda,9,0.0,0.0
15,stn_252_Erda,10,0.0,0.0
15,stn_252_Erda,11,0.0,0.0
15,stn_252_Erda,12,0.0,0.0
15,stn_252_Erda,13,13.81087098857257,11.769931164705758
15,stn_252_Erda,14,13.81087098857257,13.81087098857257
15,stn_252_Erda,15,0.0,0.0
15,stn_252_Erda,16,0.0,0.0
15,stn_252_Erda,17,0.0,0.0
15,stn_252_Erda,18,0.0,0.0
15,stn_252_Erda,19,0.0,0.0
15,stn_252_Erda,20,0.0,0.0
15,stn_252_Erda,21,0.0,0.0
15,stn_252_Erda,22,13.81087098857257,13.81087098857257
15,stn_252_Erda,23,13.81087098857257,13.81087098857257
15,stn_254_Magna_City,0,59.09942742104153,9.882737585407469
15,stn_254_Magna_City,1,0.0,0.0
15,stn_254_Magna_City,2,0.0,0.0
15,stn_254_Magna_City,3,0.0,0.0
15,stn_254_Magna_City,4,59.09942742104153,19.765475170814938
15,stn_254_Magna_City,5,59.09942742104153,0.11491555331865734
15,stn_254_Magna_City,6,59.09942742104153,19.826390543465557
15,stn_254_Magna_City,7,59.09942742104153,33.86264132064182
15,stn_254_Magna_City,8,59.09942742104153,35.3634987675816
15,stn_254_Magna_City,9,59.09942742104153,29.697462279073243
15,stn_254_Magna_City,10,59.09942742104153,59.0994274210416
15,stn_254_Magna_City,11,59.09942742104153,19.929640246984636
15,stn_254_Magna_City,12,59.09942742104153,29.664629263839213
15,stn_254_Magna_City,13,59.09942742104153,29.795961324775302
15,stn_254_Magna_City,14,59.09942742104153,19.84755770889979
15,stn_254_Magna_City,15,0.0,0.0
15,stn_254_Magna_City,16,0.0,0.0
15,stn_254_Magna_City,17,0.0,0.0
15,stn_254_Magna_City,18,0.0,0.0
15,stn_254_Magna_City,19,0.0,0.0
15,stn_254_Magna_City,20,0.0,0.0
15,stn_254_Magna_City,21,0.0,0.0
15,stn_254_Magna_City,22,59.09942742104153,59.099427421041526
15,stn_254_Magna_City,23,59.09942742104153,59.09942742104153
15,stn_25_Vineyard,0,0.0,0.0
15,stn_25_Vineyard,1,0.0,0.0
15,stn_25_Vineyard,2,99.26380555635927,18.032924676071758
15,stn_25_Vineyard,3,0.0,0.0
15,stn_25_Vineyard,4,0.0,0.0
15,stn_25_Vineyard,5,0.0,0.0
15,stn_25_Vineyard,6,99.26380555635927,20.502168946222504
15,stn_25_Vineyard,7,99.26380555635927,33.17065502341655
15,stn_25_Vineyard,8,99.26380555635927,51.246275616842915
15,stn_25_Vineyard,9,99.26380555635927,66.42402988479733
15,stn_25_Vineyard,10,99.26380555635927,67.14093514714838
15,stn_25_Vineyard,11,99.26380555635927,57.26891165621041
15,stn_25_Vineyard,12,99.26380555635927,68.90626221057819
15,stn_25_Vineyard,13,99.26380555635927,33.418814537307554
15,stn_25_Vineyard,14,99.26380555635927,33.52910765459207
15,stn_25_Vineyard,15,0.0,0.0
15,stn_25_Vineyard,16,0.0,0.0
15,stn_25_Vineyard,17,0.0,0.0
15,stn_25_Vineyard,18,0.0,0.0
15,stn_25_Vineyard,19,0.0,0.0
15,stn_25_Vineyard,20,0.0,0.0
15,stn_25_Vineyard,21,0.0,0.0
15,stn_25_Vineyard,22,99.26380555635927,99.26380555635927
15,stn_25_Vineyard,23,99.26380555635927,99.26380555635927
15,stn_27_Midvale,0,192.80346800301527,192.80346800301527
15,stn_27_Midvale,1,192.80346800301527,52.72065165660767
15,stn_27_Midvale,2,128.6535051709647,128.6535051709647
15,stn_27_Midvale,3,109.40131048169594,109.40131048169594
15,stn_27_Midvale,4,38.70244558368849,38.70244558368849
15,stn_27_Midvale,5,192.80346800301527,66.9348708801963
15,stn_27_Midvale,6,192.80346800301527,35.70837635072644
15,stn_27_Midvale,7,192.80346800301527,38.913872418275155
15,stn_27_Midvale,8,192.80346800301527,145.51306182338644
15,stn_27_Midvale,9,192.80346800301527,171.5950865226837
15,stn_27_Midvale,10,192.80346800301527,161.09800882029774
15,stn_27_Midvale,11,192.80346800301527,101.18044192460543
15,stn_27_Midvale,12,192.80346800301527,129.56823897940757
15,stn_27_Midvale,13,192.80346800301527,128.91813631021347
15,stn_27_Midvale,14,192.80346800301527,69.32494460735867
15,stn_27_Midvale,15,0.0,0.0
15,stn_27_Midvale,16,0.0,0.0
15,stn_27_Midvale,17,0.0,0.0
15,stn_27_Midvale,18,0.0,0.0
15,stn_27_Midvale,19,0.0,0.0
15,stn_27_Midvale,20,0.0,0.0
15,stn_27_Midvale,21,0.0,0.0
15,stn_27_Midvale,22,192.80346800301527,192.80346800301527
15,stn_27_Midvale,23,192.80346800301527,192.80346800301527
15,stn_31_Springville,0,1601.7596771609285,501.80659749531895
15,stn_31_Springville,1,1601.7596771609285,967.4287312065322
15,stn_31_Springville,2,1601.7596771609285,1477.0172823429182
15,stn_31_Springville,3,1601.7596771609285,1020.0828374253294
15,stn_31_Springville,4,1601.7596771609285,734.514797006322
15,stn_31_Springville,5,1601.7596771609285,719.7622582906298
15,stn_31_Springville,6,1601.7596771609285,678.0948179793388
15,stn_31_Springville,7,1601.7596771609285,727.0128126783225
15,stn_31_Springville,8,1601.7596771609285,835.0966812128775
15,stn_31_Springville,9,1601.7596771609285,836.0280945114278
15,stn_31_Springville,10,1601.7596771609285,1146.2367257115425
15,stn_31_Springville,11,1601.7596771609285,1167.533755566849
15,stn_31_Springville,12,1601.7596771609285,1139.7675034942322
15,stn_31_Springville,13,1601.7596771609285,983.1446572720283
15,stn_31_Springville,14,1601.7596771609285,1030.2984657490183
15,stn_31_Springville,15,67.83523402982743,58.07425417155978
15,stn_31_Springville,16,67.83523402982743,62.10692537841986
15,stn_31_Springville,17,67.83523402982743,33.917617014913716
15,stn_31_Springville,18,0.0,0.0
15,stn_31_Springville,19,0.0,0.0
15,stn_31_Springville,20,0.0,0.0
15,stn_31_Springville,21,0.0,0.0
15,stn_31_Springville,22,1601.7596771609285,1601.7596771609283
15,stn_31_Springville,23,1601.7596771609285,1601.7596771609283
15,stn_33_Murray,0,116.52333690608754,116.52333690608754
15,stn_33_Murray,1,143.04978826685192,24.358200057661048
15,stn_33_Murray,2,143.04978826685192,80.98207457995693
15,stn_33_Murray,3,143.04978826685192,143.04978826685192
15,stn_33_Murray,4,27.97942387657103,20.40943530552094
